CustomerID,recency,frequency,monetary,R,F,M,RFM_Score,Segment
14484.0,49,1,321.92,3,1,2,312,Others
14485.0,38,1,162.8,3,1,1,311,Others
14487.0,26,5,1040.38,4,4,4,444,Champions
14488.0,67,1,1064.28,2,1,4,214,Hibernating
14489.0,206,1,463.38,1,1,2,112,Hibernating
14491.0,174,1,213.73,1,1,1,111,Hibernating
14493.0,6,5,2383.24,5,4,5,545,Champions
14494.0,25,1,139.56,4,1,1,411,Potential Loyalist
14495.0,50,2,123.8,3,3,1,331,Loyal Customers
14496.0,311,1,234.47,1,1,1,111,Hibernating
14497.0,308,1,475.37,1,1,2,112,Hibernating
14498.0,42,4,1791.1,3,4,4,344,Loyal Customers
14499.0,25,3,808.44,4,3,3,433,Loyal Customers
14500.0,87,3,356.85,2,3,2,232,At Risk
14501.0,183,2,251.21,1,3,2,132,At Risk
14502.0,19,11,2429.83,4,5,5,455,Champions
14503.0,2,6,3543.26,5,5,5,555,Champions
14504.0,46,4,673.26,3,4,3,343,Loyal Customers
14505.0,16,7,4820.83,4,5,5,455,Champions
14506.0,16,4,1703.65,4,4,4,444,Champions
14507.0,23,6,1367.88,4,5,4,454,Champions
14508.0,21,2,268.05,4,3,2,432,Loyal Customers
14511.0,10,5,1314.81,5,4,4,544,Champions
14512.0,187,2,275.28,1,3,2,132,At Risk
14513.0,100,3,455.59,2,3,2,232,At Risk
14514.0,60,3,990.2,3,3,4,334,Loyal Customers
14515.0,17,6,2076.89,4,5,5,455,Champions
14517.0,32,2,330.45,3,3,2,332,Loyal Customers
14518.0,63,1,174.37,3,1,1,311,Others
14520.0,1,2,270.6,5,3,2,532,Loyal Customers
14522.0,23,4,974.54,4,4,4,444,Champions
14523.0,107,1,241.09,2,1,1,211,Hibernating
14524.0,31,8,1568.38,3,5,4,354,Loyal Customers
14525.0,19,8,3753.6,4,5,5,455,Champions
14527.0,2,51,7581.64,5,5,5,555,Champions
14528.0,36,1,364.22,3,1,2,312,Others
14529.0,59,3,578.61,3,3,3,333,Loyal Customers
14530.0,25,6,2862.11,4,5,5,455,Champions
14532.0,235,3,710.25,1,3,3,133,At Risk
14533.0,24,6,1516.22,4,5,4,454,Champions
14534.0,2,18,4397.3,5,5,5,555,Champions
14535.0,59,3,2854.84,3,3,5,335,Loyal Customers
14536.0,259,1,170.95,1,1,1,111,Hibernating
14537.0,57,1,355.56,3,1,2,312,Others
14538.0,64,2,388.25,3,3,2,332,Loyal Customers
14539.0,15,2,537.48,4,3,3,433,Loyal Customers
14540.0,9,3,952.66,5,3,4,534,Loyal Customers
14541.0,58,8,1453.35,3,5,4,354,Loyal Customers
14542.0,185,1,103.25,1,1,1,111,Hibernating
14543.0,28,15,3345.33,4,5,5,455,Champions
14544.0,23,1,902.53,4,1,3,413,Potential Loyalist
14546.0,4,5,2573.93,5,4,5,545,Champions
14547.0,3,8,3974.75,5,5,5,555,Champions
14548.0,150,2,652.8,2,3,3,233,At Risk
14549.0,310,1,289.24,1,1,2,112,Hibernating
14550.0,10,2,757.37,5,3,3,533,Loyal Customers
14551.0,17,2,186.23,4,3,1,431,Loyal Customers
14552.0,151,1,164.22,2,1,1,211,Hibernating
14553.0,18,5,859.27,4,4,3,443,Loyal Customers
14554.0,9,4,2279.49,5,4,5,545,Champions
14555.0,56,2,312.54,3,3,2,332,Loyal Customers
14557.0,84,1,788.38,2,1,3,213,Hibernating
14560.0,6,21,1829.6,5,5,4,554,Champions
14561.0,75,3,1080.76,2,3,4,234,At Risk
14562.0,3,18,5006.77,5,5,5,555,Champions
14565.0,95,3,1931.71,2,3,4,234,At Risk
14566.0,110,1,1432.0,2,1,4,214,Hibernating
14567.0,56,2,1530.36,3,3,4,334,Loyal Customers
14569.0,0,1,227.39,5,1,1,511,Potential Loyalist
14570.0,280,2,218.06,1,3,1,131,At Risk
14572.0,2,7,2804.54,5,5,5,555,Champions
14573.0,179,8,1237.82,1,5,4,154,At Risk
14577.0,12,3,512.81,4,3,3,433,Loyal Customers
14578.0,2,1,168.63,5,1,1,511,Potential Loyalist
14581.0,16,1,138.6,4,1,1,411,Potential Loyalist
14582.0,40,1,114.11,3,1,1,311,Others
14583.0,5,5,986.96,5,4,4,544,Champions
14584.0,168,4,1033.06,1,4,4,144,At Risk
14585.0,49,1,157.05,3,1,1,311,Others
14586.0,276,1,237.36,1,1,1,111,Hibernating
14587.0,18,9,1580.29,4,5,4,454,Champions
14591.0,14,4,1320.21,4,4,4,444,Champions
14592.0,34,3,557.94,3,3,3,333,Loyal Customers
14593.0,21,3,617.15,4,3,3,433,Loyal Customers
14594.0,6,1,108.33,5,1,1,511,Potential Loyalist
14595.0,19,6,1740.6,4,5,4,454,Champions
14597.0,10,2,866.24,5,3,3,533,Loyal Customers
14598.0,43,1,221.97,3,1,1,311,Others
14600.0,305,1,393.33,1,1,2,112,Hibernating
14601.0,10,1,213.96,5,1,1,511,Potential Loyalist
14603.0,274,1,660.0,1,1,3,113,Hibernating
14606.0,0,85,10842.39,5,5,5,555,Champions
14607.0,15,14,16209.5,4,5,5,455,Champions
14608.0,3,3,1581.15,5,3,4,534,Loyal Customers
14609.0,71,4,601.56,2,4,3,243,At Risk
14616.0,242,3,406.08,1,3,2,132,At Risk
14618.0,8,3,553.44,5,3,3,533,Loyal Customers
14619.0,245,1,394.44,1,1,2,112,Hibernating
14620.0,205,2,412.78,1,3,2,132,At Risk
14621.0,0,4,1482.66,5,4,4,544,Champions
14622.0,184,1,320.58,1,1,2,112,Hibernating
14623.0,31,5,886.7,3,4,3,343,Loyal Customers
14624.0,56,2,225.85,3,3,1,331,Loyal Customers
14625.0,195,1,314.1,1,1,2,112,Hibernating
14626.0,23,4,2791.27,4,4,5,445,Champions
14628.0,90,2,671.96,2,3,3,233,At Risk
14629.0,3,2,955.26,5,3,4,534,Loyal Customers
14631.0,50,3,1006.98,3,3,4,334,Loyal Customers
14632.0,262,1,114.56,1,1,1,111,Hibernating
14633.0,265,1,344.9,1,1,2,112,Hibernating
14636.0,35,2,609.85,3,3,3,333,Loyal Customers
14638.0,50,1,443.6,3,1,2,312,Others
14639.0,51,5,2307.95,3,4,5,345,Loyal Customers
14640.0,23,6,2107.38,4,5,5,455,Champions
14641.0,21,1,110.46,4,1,1,411,Potential Loyalist
14642.0,58,1,96.12,3,1,1,311,Others
14643.0,169,1,335.87,1,1,2,112,Hibernating
14644.0,67,2,830.76,2,3,3,233,At Risk
14645.0,156,2,597.09,2,3,3,233,At Risk
14646.0,1,72,271614.14,5,5,5,555,Champions
14647.0,200,1,236.04,1,1,1,111,Hibernating
14649.0,4,4,1402.59,5,4,4,544,Champions
14651.0,66,2,653.75,3,3,3,333,Loyal Customers
14652.0,76,1,114.18,2,1,1,211,Hibernating
14653.0,0,7,1926.65,5,5,4,554,Champions
14655.0,7,4,1932.23,5,4,4,544,Champions
14656.0,168,2,291.05,1,3,2,132,At Risk
14657.0,17,4,848.22,4,4,3,443,Loyal Customers
14658.0,4,2,247.15,5,3,2,532,Loyal Customers
14659.0,8,9,2529.93,5,5,5,555,Champions
14660.0,86,2,285.74,2,3,2,232,At Risk
14661.0,26,1,107.95,4,1,1,411,Potential Loyalist
14662.0,28,4,741.37,4,4,3,443,Loyal Customers
14664.0,19,2,636.24,4,3,3,433,Loyal Customers
14665.0,60,5,1835.7,3,4,4,344,Loyal Customers
14666.0,23,1,195.25,4,1,1,411,Potential Loyalist
14667.0,10,20,7203.0,5,5,5,555,Champions
14669.0,241,3,1259.24,1,3,4,134,At Risk
14670.0,279,2,392.86,1,3,2,132,At Risk
14672.0,234,2,765.55,1,3,3,133,At Risk
14673.0,2,4,1362.91,5,4,4,544,Champions
14675.0,15,1,596.36,4,1,3,413,Potential Loyalist
14676.0,30,6,2548.24,4,5,5,455,Champions
14680.0,24,14,25878.71,4,5,5,455,Champions
14681.0,70,3,498.95,2,3,3,233,At Risk
14682.0,187,2,52.0,1,3,1,131,At Risk
14684.0,25,4,1033.15,4,4,4,444,Champions
14687.0,106,1,628.38,2,1,3,213,Hibernating
14688.0,7,20,5134.12,5,5,5,555,Champions
14689.0,208,1,112.8,1,1,1,111,Hibernating
14690.0,43,2,355.05,3,3,2,332,Loyal Customers
14691.0,30,5,2114.33,4,4,5,445,Champions
14692.0,136,4,591.55,2,4,3,243,At Risk
14693.0,264,1,172.9,1,1,1,111,Hibernating
14696.0,3,6,1784.33,5,5,4,554,Champions
14697.0,217,2,188.61,1,3,1,131,At Risk
14698.0,1,5,1217.27,5,4,4,544,Champions
14699.0,213,1,109.13,1,1,1,111,Hibernating
14700.0,31,3,2195.1,3,3,5,335,Loyal Customers
14701.0,10,9,2526.09,5,5,5,555,Champions
14702.0,0,16,2941.34,5,5,5,555,Champions
14703.0,14,1,318.17,4,1,2,412,Potential Loyalist
14704.0,10,9,1493.96,5,5,4,554,Champions
14705.0,198,1,179.0,1,1,1,111,Hibernating
14708.0,2,2,707.31,5,3,3,533,Loyal Customers
14709.0,14,12,4606.94,4,5,5,455,Champions
14710.0,13,4,599.48,4,4,3,443,Loyal Customers
14711.0,9,11,2839.62,5,5,5,555,Champions
14712.0,28,3,917.07,4,3,4,434,Loyal Customers
14713.0,8,9,2236.35,5,5,5,555,Champions
14714.0,23,1,160.19,4,1,1,411,Potential Loyalist
14715.0,24,4,867.38,4,4,3,443,Loyal Customers
14716.0,42,2,307.51,3,3,2,332,Loyal Customers
14719.0,1,5,1581.84,5,4,4,544,Champions
14720.0,5,3,663.81,5,3,3,533,Loyal Customers
14722.0,146,1,180.42,2,1,1,211,Hibernating
14723.0,9,3,666.71,5,3,3,533,Loyal Customers
14725.0,24,1,655.58,4,1,3,413,Potential Loyalist
14727.0,273,1,268.58,1,1,2,112,Hibernating
14730.0,0,8,1897.57,5,5,4,554,Champions
14731.0,46,3,380.02,3,3,2,332,Loyal Customers
14732.0,7,8,2702.49,5,5,5,555,Champions
14733.0,15,9,5228.69,4,5,5,455,Champions
14735.0,3,31,5813.49,5,5,5,555,Champions
14737.0,3,2,730.55,5,3,3,533,Loyal Customers
14738.0,42,7,1314.45,3,5,4,354,Loyal Customers
14739.0,3,6,3188.4,5,5,5,555,Champions
14740.0,196,3,1448.21,1,3,4,134,At Risk
14741.0,11,4,905.04,5,4,3,543,Loyal Customers
14744.0,15,6,874.98,4,5,3,453,Loyal Customers
14745.0,112,5,1220.26,2,4,4,244,At Risk
14747.0,248,1,328.2,1,1,2,112,Hibernating
14748.0,28,3,945.33,4,3,4,434,Loyal Customers
14752.0,43,1,389.64,3,1,2,312,Others
14753.0,86,1,563.15,2,1,3,213,Hibernating
14754.0,44,2,638.05,3,3,3,333,Loyal Customers
14755.0,9,11,5010.28,5,5,5,555,Champions
14756.0,14,1,738.96,4,1,3,413,Potential Loyalist
14757.0,74,1,420.5,2,1,2,212,Hibernating
14758.0,144,4,1484.06,2,4,4,244,At Risk
14759.0,4,3,1625.97,5,3,4,534,Loyal Customers
14760.0,296,1,89.2,1,1,1,111,Hibernating
14761.0,58,2,255.9,3,3,2,332,Loyal Customers
14762.0,263,1,300.52,1,1,2,112,Hibernating
14764.0,46,1,278.3,3,1,2,312,Others
14765.0,28,3,254.11,4,3,2,432,Loyal Customers
14766.0,7,5,2292.97,5,4,5,545,Champions
14768.0,16,2,192.6,4,3,1,431,Loyal Customers
14769.0,2,7,10069.97,5,5,5,555,Champions
14770.0,231,2,876.42,1,3,3,133,At Risk
14772.0,111,1,139.26,2,1,1,211,Hibernating
14775.0,57,2,605.34,3,3,3,333,Loyal Customers
14776.0,50,11,2538.3,3,5,5,355,Loyal Customers
14778.0,126,2,730.86,2,3,3,233,At Risk
14779.0,280,3,386.15,1,3,2,132,At Risk
14780.0,54,2,447.68,3,3,2,332,Loyal Customers
14782.0,319,1,200.1,1,1,1,111,Hibernating
14784.0,25,2,289.99,4,3,2,432,Loyal Customers
14785.0,9,2,77.4,5,3,1,531,Loyal Customers
14788.0,6,2,679.44,5,3,3,533,Loyal Customers
14789.0,28,1,197.64,4,1,1,411,Potential Loyalist
14790.0,16,4,745.06,4,4,3,443,Loyal Customers
14792.0,63,1,6.2,3,1,1,311,Others
14793.0,20,1,228.99,4,1,1,411,Potential Loyalist
14794.0,2,7,1319.91,5,5,4,554,Champions
14795.0,165,1,131.45,1,1,1,111,Hibernating
14796.0,0,15,6946.67,5,5,5,555,Champions
14798.0,52,3,173.74,3,3,1,331,Loyal Customers
14799.0,50,1,157.7,3,1,1,311,Others
14800.0,47,10,3111.94,3,5,5,355,Loyal Customers
14801.0,60,1,189.34,3,1,1,311,Others
14803.0,161,3,845.55,2,3,3,233,At Risk
14804.0,8,1,353.27,5,1,2,512,Potential Loyalist
14805.0,14,4,546.4,4,4,3,443,Loyal Customers
14806.0,74,1,193.39,2,1,1,211,Hibernating
14808.0,39,8,2718.6,3,5,5,355,Loyal Customers
14810.0,40,10,1907.44,3,5,4,354,Loyal Customers
14815.0,36,2,778.5,3,3,3,333,Loyal Customers
14816.0,196,1,271.85,1,1,2,112,Hibernating
14817.0,199,2,1110.34,1,3,4,134,At Risk
14818.0,73,3,657.8,2,3,3,233,At Risk
14819.0,63,2,272.07,3,3,2,332,Loyal Customers
14820.0,20,4,507.29,4,4,3,443,Loyal Customers
14823.0,179,3,321.43,1,3,2,132,At Risk
14824.0,9,4,1127.71,5,4,4,544,Champions
14825.0,3,10,1824.58,5,5,4,554,Champions
14828.0,196,3,2139.76,1,3,5,135,At Risk
14829.0,28,2,312.22,4,3,2,432,Loyal Customers
14830.0,52,1,188.88,3,1,1,311,Others
14834.0,17,6,1720.3,4,5,4,454,Champions
14836.0,9,3,102.45,5,3,1,531,Loyal Customers
14837.0,89,4,1649.5,2,4,4,244,At Risk
14840.0,267,1,62.85,1,1,1,111,Hibernating
14841.0,52,5,2900.6,3,4,5,345,Loyal Customers
14842.0,43,4,2824.69,3,4,5,345,Loyal Customers
14844.0,63,4,3189.81,3,4,5,345,Loyal Customers
14847.0,148,1,309.4,2,1,2,212,Hibernating
14849.0,21,20,7363.65,4,5,5,455,Champions
14850.0,311,1,325.75,1,1,2,112,Hibernating
14851.0,22,2,511.35,4,3,3,433,Loyal Customers
14852.0,57,6,2836.69,3,5,5,355,Loyal Customers
14853.0,23,2,475.8,4,3,2,432,Loyal Customers
14854.0,77,7,2740.03,2,5,5,255,At Risk
14855.0,118,2,645.65,2,3,3,233,At Risk
14856.0,35,3,1290.53,3,3,4,334,Loyal Customers
14857.0,59,2,1173.12,3,3,4,334,Loyal Customers
14859.0,12,4,1353.74,4,4,4,444,Champions
14860.0,18,1,170.32,4,1,1,411,Potential Loyalist
14861.0,51,1,125.79,3,1,1,311,Others
14862.0,25,2,841.2,4,3,3,433,Loyal Customers
14863.0,28,1,266.76,4,1,2,412,Potential Loyalist
14865.0,6,1,15.0,5,1,1,511,Potential Loyalist
14866.0,10,11,14286.22,5,5,5,555,Champions
14867.0,185,3,710.28,1,3,3,133,At Risk
14868.0,2,8,2953.59,5,5,5,555,Champions
14869.0,8,2,721.45,5,3,3,533,Loyal Customers
14870.0,261,1,327.25,1,1,2,112,Hibernating
14871.0,2,3,380.33,5,3,2,532,Loyal Customers
14873.0,209,1,519.68,1,1,3,113,Hibernating
14875.0,107,2,1465.32,2,3,4,234,At Risk
14878.0,12,8,1154.08,4,5,4,454,Champions
14880.0,76,3,690.59,2,3,3,233,At Risk
14881.0,19,1,255.4,4,1,2,412,Potential Loyalist
14882.0,26,2,589.7,4,3,3,433,Loyal Customers
14883.0,18,6,761.59,4,5,3,453,Loyal Customers
14885.0,131,1,765.32,2,1,3,213,Hibernating
14886.0,252,1,364.8,1,1,2,112,Hibernating
14887.0,78,1,1862.0,2,1,4,214,Hibernating
14888.0,206,1,369.2,1,1,2,112,Hibernating
14889.0,335,1,135.9,1,1,1,111,Hibernating
14890.0,253,1,125.65,1,1,1,111,Hibernating
14891.0,147,2,554.38,2,3,3,233,At Risk
14893.0,9,2,1237.85,5,3,4,534,Loyal Customers
14894.0,84,1,655.75,2,1,3,213,Hibernating
14895.0,7,20,11138.71,5,5,5,555,Champions
14896.0,204,1,211.55,1,1,1,111,Hibernating
14897.0,7,4,1366.38,5,4,4,544,Champions
14898.0,22,5,1170.81,4,4,4,444,Champions
14901.0,10,6,924.24,5,5,4,554,Champions
14902.0,25,1,332.66,4,1,2,412,Potential Loyalist
14903.0,20,5,2795.33,4,4,5,445,Champions
14904.0,1,2,1025.44,5,3,4,534,Loyal Customers
14905.0,157,2,616.15,2,3,3,233,At Risk
14907.0,2,4,2540.41,5,4,5,545,Champions
14908.0,73,1,277.8,2,1,2,212,Hibernating
14910.0,2,4,434.35,5,4,2,542,Loyal Customers
14911.0,0,188,135973.23,5,5,5,555,Champions
14912.0,16,2,867.85,4,3,3,433,Loyal Customers
14913.0,35,3,926.56,3,3,4,334,Loyal Customers
14915.0,90,2,307.48,2,3,2,232,At Risk
14916.0,70,4,1268.98,2,4,4,244,At Risk
14918.0,115,2,1610.15,2,3,4,234,At Risk
14920.0,212,2,977.77,1,3,4,134,At Risk
14921.0,29,2,1316.07,4,3,4,434,Loyal Customers
14923.0,50,1,749.1,3,1,3,313,Others
14924.0,245,1,310.05,1,1,2,112,Hibernating
14929.0,31,1,223.88,3,1,1,311,Others
14930.0,108,3,2362.96,2,3,5,235,At Risk
14931.0,4,5,1257.68,5,4,4,544,Champions
14934.0,81,2,1890.94,2,3,4,234,At Risk
14935.0,296,1,1784.71,1,1,4,114,Hibernating
14936.0,33,8,8137.02,3,5,5,355,Loyal Customers
14937.0,56,3,1621.88,3,3,4,334,Loyal Customers
14944.0,29,12,5900.25,4,5,5,455,Champions
14946.0,13,1,100.9,4,1,1,411,Potential Loyalist
14947.0,71,2,290.82,2,3,2,232,At Risk
14948.0,22,6,1101.97,4,5,4,454,Champions
14950.0,18,1,371.2,4,1,2,412,Potential Loyalist
14951.0,78,1,311.69,2,1,2,212,Hibernating
14952.0,59,10,7413.33,3,5,5,355,Loyal Customers
14953.0,24,1,285.67,4,1,2,412,Potential Loyalist
14954.0,11,1,294.85,5,1,2,512,Potential Loyalist
14957.0,252,1,58.49,1,1,1,111,Hibernating
14958.0,146,3,483.73,2,3,3,233,At Risk
14959.0,63,4,695.42,3,4,3,343,Loyal Customers
14960.0,7,2,221.27,5,3,1,531,Loyal Customers
14961.0,10,7,5861.98,5,5,5,555,Champions
14962.0,270,1,126.7,1,1,1,111,Hibernating
14963.0,9,5,1472.34,5,4,4,544,Champions
14964.0,246,1,206.21,1,1,1,111,Hibernating
14965.0,95,2,596.09,2,3,3,233,At Risk
14966.0,14,1,183.02,4,1,1,411,Potential Loyalist
14967.0,49,1,463.8,3,1,2,312,Others
14968.0,29,1,147.59,4,1,1,411,Potential Loyalist
14970.0,67,4,1592.06,2,4,4,244,At Risk
14971.0,34,3,1097.98,3,3,4,334,Loyal Customers
14972.0,127,1,114.77,2,1,1,211,Hibernating
14973.0,106,3,1314.45,2,3,4,234,At Risk
14974.0,36,1,89.94,3,1,1,311,Others
14975.0,56,1,279.94,3,1,2,312,Others
14976.0,56,7,790.86,3,5,3,353,Loyal Customers
14978.0,71,5,1921.37,2,4,4,244,At Risk
14981.0,245,1,102.12,1,1,1,111,Hibernating
14984.0,18,2,202.37,4,3,1,431,Loyal Customers
14985.0,197,1,172.24,1,1,1,111,Hibernating
14987.0,15,1,163.2,4,1,1,411,Potential Loyalist
14988.0,211,1,334.54,1,1,2,112,Hibernating
14995.0,38,2,231.98,3,3,1,331,Loyal Customers
14997.0,45,3,546.2,3,3,3,333,Loyal Customers
14998.0,169,2,414.87,1,3,2,132,At Risk
15000.0,47,1,490.52,3,1,3,313,Others
15002.0,115,3,1010.11,2,3,4,234,At Risk
15004.0,146,1,1220.77,2,1,4,214,Hibernating
15005.0,15,26,5824.96,4,5,5,455,Champions
15006.0,50,1,480.38,3,1,3,313,Others
15007.0,158,1,156.91,2,1,1,211,Hibernating
15009.0,11,3,1259.43,5,3,4,534,Loyal Customers
15010.0,35,1,308.94,3,1,2,312,Others
15012.0,53,1,216.48,3,1,1,311,Others
15014.0,42,2,257.67,3,3,2,332,Loyal Customers
15016.0,172,1,170.04,1,1,1,111,Hibernating
15017.0,33,1,125.58,3,1,1,311,Others
15018.0,38,2,384.96,3,3,2,332,Loyal Customers
15019.0,266,1,252.81,1,1,2,112,Hibernating
15021.0,8,8,1673.68,5,5,4,554,Champions
15022.0,11,4,852.39,5,4,3,543,Loyal Customers
15023.0,2,10,6291.01,5,5,5,555,Champions
15024.0,9,8,1145.21,5,5,4,554,Champions
15025.0,32,1,361.96,3,1,2,312,Others
15026.0,79,3,469.0,2,3,2,232,At Risk
15027.0,30,4,1066.15,4,4,4,444,Champions
15028.0,7,3,441.16,5,3,2,532,Loyal Customers
15030.0,71,2,518.28,2,3,3,233,At Risk
15031.0,3,4,653.19,5,4,3,543,Loyal Customers
15032.0,255,1,2188.5,1,1,5,115,Hibernating
15033.0,4,10,2557.18,5,5,5,555,Champions
15034.0,15,7,3453.76,4,5,5,455,Champions
15035.0,89,1,252.73,2,1,2,212,Hibernating
15036.0,71,3,429.56,2,3,2,232,At Risk
15038.0,58,5,566.86,3,4,3,343,Loyal Customers
15039.0,9,45,18474.93,5,5,5,555,Champions
15041.0,169,1,179.93,1,1,1,111,Hibernating
15042.0,198,1,135.93,1,1,1,111,Hibernating
15043.0,30,1,537.0,4,1,3,413,Potential Loyalist
15044.0,18,13,5545.18,4,5,5,455,Champions
15045.0,151,2,735.66,2,3,3,233,At Risk
15046.0,8,15,5090.42,5,5,5,555,Champions
15047.0,269,1,343.62,1,1,2,112,Hibernating
15048.0,64,3,282.3,3,3,2,332,Loyal Customers
15049.0,273,1,121.17,1,1,1,111,Hibernating
15050.0,24,3,1737.69,4,3,4,434,Loyal Customers
15051.0,22,3,1383.36,4,3,4,434,Loyal Customers
15052.0,318,1,207.73,1,1,1,111,Hibernating
15053.0,4,3,693.95,5,3,3,533,Loyal Customers
15054.0,11,2,302.1,5,3,2,532,Loyal Customers
15057.0,274,2,1489.5,1,3,4,134,At Risk
15058.0,24,11,2102.54,4,5,5,455,Champions
15059.0,40,9,1337.72,3,5,4,354,Loyal Customers
15060.0,7,4,294.25,5,4,2,542,Loyal Customers
15061.0,3,36,34583.48,5,5,5,555,Champions
15062.0,70,3,778.78,2,3,3,233,At Risk
15063.0,212,1,370.8,1,1,2,112,Hibernating
15065.0,37,4,3158.13,3,4,5,345,Loyal Customers
15066.0,52,1,893.59,3,1,3,313,Others
15067.0,77,3,1744.76,2,3,4,234,At Risk
15068.0,45,2,553.36,3,3,3,333,Loyal Customers
15069.0,178,1,1109.53,1,1,4,114,Hibernating
15071.0,93,2,982.07,2,3,4,234,At Risk
15073.0,9,3,1043.41,5,4,4,544,Champions
15074.0,104,1,735.67,2,1,3,213,Hibernating
15075.0,77,1,773.03,2,1,3,213,Hibernating
15076.0,172,1,880.85,1,1,3,113,Hibernating
15078.0,6,28,8924.46,5,5,5,555,Champions
15079.0,212,3,753.66,1,4,3,143,At Risk
15081.0,21,4,393.65,4,4,2,442,Loyal Customers
15083.0,256,1,88.2,1,1,1,111,Hibernating
15087.0,281,1,306.94,1,1,2,112,Hibernating
15088.0,20,2,1160.07,4,3,4,434,Loyal Customers
15089.0,9,6,2420.84,5,5,5,555,Champions
15090.0,307,1,381.32,1,1,2,112,Hibernating
15091.0,67,1,480.71,2,1,3,213,Hibernating
15092.0,214,2,457.81,1,3,2,132,At Risk
15093.0,17,5,3973.29,4,4,5,445,Champions
15095.0,103,4,1370.6,2,4,4,244,At Risk
15096.0,42,1,219.39,3,1,1,311,Others
15097.0,3,1,248.08,5,1,2,512,Potential Loyalist
15098.0,181,3,39916.5,1,4,5,145,At Risk
15099.0,83,1,410.48,2,1,2,212,Hibernating
15100.0,333,1,175.2,1,1,1,111,Hibernating
15101.0,8,1,215.25,5,1,1,511,Potential Loyalist
15103.0,30,2,703.36,4,3,3,433,Loyal Customers
15104.0,196,2,993.54,1,3,4,134,At Risk
15105.0,17,7,2298.93,4,5,5,455,Champions
15106.0,17,5,1422.52,4,4,4,444,Champions
15107.0,310,4,142.45,1,4,1,141,At Risk
15108.0,141,4,1300.25,2,4,4,244,At Risk
15109.0,245,1,484.95,1,1,3,113,Hibernating
15110.0,23,4,996.1,4,4,4,444,Champions
15111.0,28,2,1278.98,4,3,4,434,Loyal Customers
15113.0,9,3,3509.43,5,4,5,545,Champions
15114.0,29,10,2760.56,4,5,5,455,Champions
15115.0,17,1,340.11,4,1,2,412,Potential Loyalist
15116.0,17,4,1352.75,4,4,4,444,Champions
15117.0,14,5,1551.78,4,4,4,444,Champions
15118.0,133,1,244.8,2,1,2,212,Hibernating
15119.0,245,1,266.4,1,1,2,112,Hibernating
15120.0,133,1,358.82,2,1,2,212,Hibernating
15121.0,49,2,457.72,3,3,2,332,Loyal Customers
15122.0,113,3,1633.78,2,4,4,244,At Risk
15123.0,6,2,2199.31,5,3,5,535,Loyal Customers
15124.0,22,2,184.19,4,3,1,431,Loyal Customers
15125.0,24,15,11528.48,4,5,5,455,Champions
15127.0,65,1,406.53,3,1,2,312,Others
15128.0,59,4,1471.0,3,4,4,344,Loyal Customers
15129.0,49,11,3447.4,3,5,5,355,Loyal Customers
15130.0,169,1,330.11,1,1,2,112,Hibernating
15132.0,17,5,977.93,4,4,4,444,Champions
15133.0,127,3,982.42,2,4,4,244,At Risk
15134.0,14,8,1387.99,4,5,4,454,Champions
15135.0,238,1,139.05,1,1,1,111,Hibernating
15136.0,2,4,1286.7,5,4,4,544,Champions
15139.0,239,2,178.96,1,3,1,131,At Risk
15140.0,51,7,2354.25,3,5,5,355,Loyal Customers
15142.0,45,1,498.74,3,1,3,313,Others
15143.0,225,1,259.45,1,1,2,112,Hibernating
15144.0,7,17,6580.44,5,5,5,555,Champions
15145.0,3,4,1194.73,5,4,4,544,Champions
15146.0,164,2,1327.16,1,3,4,134,At Risk
15147.0,239,1,623.5,1,1,3,113,Hibernating
15148.0,10,1,301.29,5,1,2,512,Potential Loyalist
15149.0,133,1,520.8,2,1,3,213,Hibernating
15150.0,16,10,5291.33,4,5,5,455,Champions
15152.0,9,13,4745.69,5,5,5,555,Champions
15153.0,30,1,329.25,4,1,2,412,Potential Loyalist
15154.0,74,1,254.28,2,1,2,212,Hibernating
15156.0,0,3,961.49,5,4,4,544,Champions
15157.0,3,2,850.61,5,3,3,533,Loyal Customers
15158.0,44,1,401.4,3,1,2,312,Others
15159.0,1,28,16780.03,5,5,5,555,Champions
15163.0,17,2,304.47,4,3,2,432,Loyal Customers
15164.0,68,3,824.58,2,4,3,243,At Risk
15167.0,320,1,158.8,1,1,1,111,Hibernating
15168.0,25,1,106.56,4,1,1,411,Potential Loyalist
15171.0,330,1,1289.5,1,1,4,114,Hibernating
15172.0,8,5,1624.05,5,4,4,544,Champions
15174.0,322,1,135.75,1,1,1,111,Hibernating
15175.0,71,1,224.14,2,1,1,211,Hibernating
15178.0,259,1,40.5,1,1,1,111,Hibernating
15179.0,17,5,2206.95,4,4,5,445,Champions
15181.0,65,3,689.48,3,4,3,343,Loyal Customers
15182.0,153,2,622.85,2,3,3,233,At Risk
15184.0,28,2,402.2,4,3,2,432,Loyal Customers
15185.0,69,1,310.62,2,1,2,212,Hibernating
15186.0,13,2,411.41,4,3,2,432,Loyal Customers
15187.0,1,16,4777.18,5,5,5,555,Champions
15189.0,0,41,16225.39,5,5,5,555,Champions
15192.0,119,2,729.32,2,3,3,233,At Risk
15193.0,60,1,499.32,3,1,3,313,Others
15194.0,2,12,6057.54,5,5,5,555,Champions
15195.0,2,1,3861.0,5,1,5,515,Potential Loyalist
15197.0,10,2,523.11,5,3,3,533,Loyal Customers
